,payment_id,invoice_id,issued_date,status,amount
46221,46221,92423,2015-12-09,2,755
46222,46222,92424,2015-11-21,3,679
46223,46223,92433,2015-11-10,3,425
46224,46224,92436,2015-11-19,1,128
46225,46225,92437,2015-11-13,3,315
46226,46226,92442,2015-12-07,3,502
46227,46227,92444,2015-11-09,1,203
46228,46228,92446,2015-11-18,2,178
46229,46229,92447,2015-11-17,2,749
46230,46230,92448,2015-11-18,2,513
46231,46231,92449,2015-11-14,2,854
46232,46232,92450,2015-11-16,3,984
46233,46233,92451,2015-11-14,1,48
46234,46234,92455,2015-12-04,1,914
46235,46235,92454,2015-11-22,3,593
46236,46236,92456,2015-11-28,1,500
46237,46237,92458,2015-11-27,3,715
46238,46238,92462,2015-12-01,1,30
46239,46239,92463,2015-11-11,2,966
46240,46240,92464,2015-11-26,2,274
46241,46241,92465,2015-11-22,2,910
46242,46242,92466,2015-12-05,2,354
46243,46243,92469,2015-11-30,3,227
46244,46244,92473,2015-11-25,2,883
46245,46245,92470,2015-11-14,2,978
46246,46246,92489,2015-11-22,1,362
46247,46247,92472,2015-11-29,2,773
46248,46248,92491,2015-11-28,1,743
46249,46249,92474,2015-11-20,1,744
46250,46250,92492,2015-12-09,1,887
46251,46251,92478,2015-11-19,3,140
46252,46252,92493,2015-11-14,1,859
46253,46253,92483,2015-11-12,2,324
46254,46254,92499,2015-11-28,3,397
46255,46255,92485,2015-12-06,3,256
46256,46256,92512,2015-12-04,1,312
46257,46257,92494,2015-11-19,2,386
46258,46258,92514,2015-11-27,3,415
46259,46259,92498,2015-11-20,2,922
46260,46260,92501,2015-12-08,1,709
46261,46261,92513,2015-12-07,2,985
46262,46262,92517,2015-12-01,1,734
46263,46263,92523,2015-11-11,1,562
46264,46264,92524,2015-12-08,3,653
46265,46265,92525,2015-12-07,2,814
46266,46266,92527,2015-11-26,3,679
46267,46267,92528,2015-11-23,2,367
46268,46268,92531,2015-11-12,1,49
46269,46269,92533,2015-11-15,2,322
46270,46270,92537,2015-12-07,2,416
46271,46271,92539,2015-12-06,1,27
46272,46272,92545,2015-11-25,3,345
46273,46273,92549,2015-11-14,2,281
46274,46274,92552,2015-11-13,2,115
46275,46275,92553,2015-11-20,3,933
46276,46276,92554,2015-11-15,2,403
46277,46277,92555,2015-12-09,2,655
46278,46278,92557,2015-11-26,3,629
46279,46279,92558,2015-11-28,2,578
46280,46280,92560,2015-12-03,1,807
46281,46281,92561,2015-11-17,3,88
46282,46282,92563,2015-11-09,3,520
46283,46283,92564,2015-11-17,3,679
46284,46284,92565,2015-12-01,1,789
46285,46285,92569,2015-11-19,1,640
46286,46286,92571,2015-11-25,2,549
46287,46287,92572,2015-12-03,2,237
46288,46288,92574,2015-12-08,1,20
46289,46289,92578,2015-11-27,3,107
46290,46290,92579,2015-11-26,1,424
46291,46291,92581,2015-11-26,3,850
46292,46292,92582,2015-11-21,1,752
46293,46293,92591,2015-11-27,2,562
46294,46294,92592,2015-11-19,3,1000
46295,46295,92593,2015-12-04,1,935
46296,46296,92595,2015-11-09,2,59
46297,46297,92596,2015-12-07,3,336
46298,46298,92603,2015-11-26,2,179
46299,46299,92608,2015-11-16,3,37
46300,46300,92605,2015-12-06,2,712
46301,46301,92609,2015-11-28,3,951
46302,46302,92611,2015-11-22,3,296
46303,46303,92612,2015-11-19,2,132
46304,46304,92615,2015-11-27,2,586
46305,46305,92616,2015-12-07,3,365
46306,46306,92618,2015-11-19,2,109
46307,46307,92619,2015-12-07,1,164
46308,46308,92620,2015-12-07,1,834
46309,46309,92622,2015-12-03,1,645
46310,46310,92626,2015-11-13,3,177
46311,46311,92627,2015-11-25,3,965
46312,46312,92630,2015-11-22,2,131
46313,46313,92631,2015-11-22,3,375
46314,46314,92632,2015-12-02,2,903
46315,46315,92638,2015-11-29,1,680
46316,46316,92634,2015-11-29,1,484
46317,46317,92639,2015-11-12,2,261
46318,46318,92635,2015-11-10,2,98
46319,46319,92640,2015-11-18,3,433
46320,46320,92636,2015-11-23,2,67
46321,46321,92641,2015-12-05,3,995
46322,46322,92644,2015-12-04,1,537
46323,46323,92645,2015-11-14,3,506
46324,46324,92646,2015-11-26,1,542
46325,46325,92647,2015-11-09,1,309
46326,46326,92648,2015-11-26,2,172
46327,46327,92685,2015-11-23,1,953
46328,46328,92650,2015-11-24,3,520
46329,46329,92692,2015-11-26,2,948
46330,46330,92652,2015-11-20,3,625
46331,46331,92653,2015-11-25,3,256
46332,46332,92656,2015-11-12,3,50
46333,46333,92661,2015-12-06,1,567
46334,46334,92663,2015-11-26,2,623
46335,46335,92667,2015-11-11,1,496
46336,46336,92662,2015-11-21,1,373
46337,46337,92668,2015-11-13,3,598
46338,46338,92664,2015-11-09,3,250
46339,46339,92671,2015-11-22,3,311
46340,46340,92666,2015-11-24,2,851
46341,46341,92673,2015-12-03,2,761
46342,46342,92670,2015-11-09,1,394
46343,46343,92681,2015-11-25,2,419
46344,46344,92684,2015-11-23,1,345
46345,46345,92683,2015-11-17,2,867
46346,46346,92686,2015-12-06,1,226
46347,46347,92687,2015-12-01,3,627
46348,46348,92688,2015-11-22,3,971
46349,46349,92690,2015-11-24,1,523
46350,46350,92695,2015-11-26,1,311
46351,46351,92697,2015-11-20,3,144
46352,46352,92693,2015-11-14,3,172
46353,46353,92699,2015-12-05,1,946
46354,46354,92700,2015-11-24,1,636
46355,46355,92703,2015-12-08,1,516
46356,46356,92706,2015-11-20,2,306
46357,46357,92707,2015-11-11,1,577
46358,46358,92709,2015-11-15,3,841
46359,46359,92711,2015-11-26,1,725
46360,46360,92714,2015-11-25,2,940
46361,46361,92715,2015-11-22,2,281
46362,46362,92716,2015-11-18,1,584
46363,46363,92717,2015-11-26,3,331
46364,46364,92719,2015-11-20,3,591
46365,46365,92720,2015-11-14,2,833
46366,46366,92722,2015-11-21,3,147
46367,46367,92724,2015-12-01,3,678
46368,46368,92728,2015-11-28,3,979
46369,46369,92737,2015-11-20,2,728
46370,46370,92732,2015-12-04,2,60
46371,46371,92734,2015-11-30,3,50
46372,46372,92736,2015-11-25,2,231
46373,46373,92738,2015-11-25,3,732
46374,46374,92739,2015-11-24,1,716
46375,46375,92740,2015-12-09,1,82
46376,46376,92741,2015-11-15,3,794
46377,46377,92743,2015-11-11,1,655
46378,46378,92745,2015-11-29,2,468
46379,46379,92747,2015-11-26,2,56
46380,46380,92750,2015-12-09,3,417
46381,46381,92753,2015-11-27,3,196
46382,46382,92758,2015-11-17,1,533
46383,46383,92759,2015-12-06,3,571
46384,46384,92762,2015-11-27,1,670
46385,46385,92763,2015-12-09,1,74
46386,46386,92765,2015-11-30,1,677
46387,46387,92767,2015-11-12,2,43
46388,46388,92769,2015-11-13,1,79
46389,46389,92771,2015-11-29,3,579
46390,46390,92775,2015-11-30,2,117
46391,46391,92777,2015-12-04,2,396
46392,46392,92778,2015-12-04,2,808
46393,46393,92785,2015-12-09,2,459
46394,46394,92786,2015-12-06,2,606
46395,46395,92790,2015-11-22,3,314
46396,46396,92789,2015-11-28,2,922
46397,46397,92791,2015-11-09,3,574
46398,46398,92792,2015-12-01,2,97
46399,46399,92797,2015-11-10,1,643
46400,46400,92798,2015-12-07,3,12
46401,46401,92801,2015-11-25,1,971
46402,46402,92802,2015-11-09,2,626
46403,46403,92805,2015-12-07,1,187
46404,46404,92806,2015-11-22,2,695
46405,46405,92807,2015-11-26,3,899
46406,46406,92808,2015-11-19,3,55
46407,46407,92813,2015-12-02,2,528
46408,46408,92815,2015-11-16,3,608
46409,46409,92817,2015-11-30,3,771
46410,46410,92818,2015-11-14,2,410
46411,46411,92819,2015-11-21,3,984
46412,46412,92823,2015-11-21,1,320
46413,46413,92825,2015-11-20,3,50
46414,46414,92827,2015-12-05,3,480
46415,46415,92829,2015-11-16,3,661
46416,46416,92835,2015-11-20,3,948
46417,46417,92842,2015-11-13,2,465
46418,46418,92844,2015-11-24,2,43
46419,46419,92846,2015-11-29,1,906
46420,46420,92848,2015-11-11,3,984
46421,46421,92852,2015-12-05,2,355
46422,46422,92877,2015-11-18,1,234
46423,46423,92880,2015-11-16,3,955
46424,46424,92883,2015-12-05,3,627
46425,46425,92888,2015-11-12,1,111
46426,46426,92891,2015-12-03,3,49
46427,46427,92863,2015-12-04,1,98
46428,46428,92896,2015-11-30,3,531
46429,46429,92866,2015-11-26,1,144
46430,46430,92898,2015-11-16,3,228
46431,46431,92867,2015-11-15,2,449
46432,46432,92868,2015-11-17,2,874
46433,46433,92871,2015-11-23,1,90
46434,46434,92828,2015-11-10,3,271
46435,46435,92875,2015-12-03,1,111
46436,46436,92830,2015-11-24,3,872
46437,46437,92886,2015-12-09,3,526
46438,46438,92836,2015-11-27,2,641
46439,46439,92889,2015-12-08,3,492
46440,46440,92845,2015-11-25,1,758
46441,46441,92851,2015-11-20,2,779
46442,46442,92853,2015-11-27,1,283
46443,46443,92855,2015-12-07,1,724
46444,46444,92897,2015-11-12,2,388
46445,46445,92860,2015-11-28,1,693
46446,46446,92901,2015-11-15,1,380
46447,46447,92862,2015-11-26,2,489
46448,46448,92903,2015-11-22,1,14
46449,46449,92864,2015-12-04,3,339
46450,46450,92904,2015-11-11,2,312
46451,46451,92872,2015-11-10,2,168
46452,46452,92905,2015-11-15,3,627
46453,46453,92876,2015-11-09,1,842
46454,46454,92879,2015-12-07,3,760
46455,46455,92908,2015-11-17,3,611
46456,46456,92881,2015-12-06,2,930
46457,46457,92909,2015-11-21,3,53
46458,46458,92887,2015-12-02,1,284
46459,46459,92910,2015-12-08,3,498
46460,46460,92890,2015-12-04,1,111
46461,46461,92912,2015-11-17,1,854
46462,46462,92892,2015-11-10,1,506
46463,46463,92913,2015-11-22,2,710
46464,46464,92894,2015-11-24,3,434
46465,46465,92914,2015-11-30,3,566
46466,46466,92907,2015-11-17,3,958
46467,46467,92917,2015-11-30,2,562
46468,46468,92918,2015-11-22,1,85
46469,46469,92924,2015-11-23,1,112
46470,46470,92925,2015-11-09,3,122
46471,46471,92927,2015-12-05,3,779
46472,46472,92928,2015-12-02,3,152
46473,46473,92930,2015-12-01,2,60
46474,46474,92933,2015-11-10,3,782
46475,46475,92935,2015-11-28,2,979
46476,46476,92937,2015-12-09,1,213
46477,46477,92934,2015-11-16,2,887
46478,46478,92939,2015-11-25,3,576
46479,46479,92936,2015-11-27,3,660
46480,46480,92940,2015-12-06,1,107
46481,46481,92938,2015-11-26,2,475
46482,46482,92941,2015-11-18,2,285
46483,46483,92947,2015-12-07,3,799
46484,46484,92949,2015-11-19,3,194
46485,46485,92952,2015-11-28,2,822
46486,46486,92953,2015-12-08,3,345
46487,46487,92954,2015-11-23,1,729
46488,46488,92955,2015-12-01,3,297
46489,46489,92958,2015-12-07,1,346
46490,46490,92961,2015-12-06,1,764
46491,46491,92962,2015-11-29,2,959
46492,46492,92963,2015-11-29,3,633
46493,46493,92964,2015-12-05,3,287
46494,46494,92965,2015-11-19,3,162
46495,46495,92966,2015-12-03,2,127
46496,46496,92967,2015-12-08,3,560
46497,46497,92968,2015-11-26,3,355
46498,46498,92969,2015-11-15,1,218
46499,46499,92971,2015-11-13,3,587
46500,46500,92974,2015-12-07,1,24
46501,46501,92976,2015-11-20,1,358
46502,46502,92980,2015-11-21,3,317
46503,46503,92975,2015-12-07,3,998
46504,46504,92981,2015-12-07,1,337
46505,46505,92982,2015-11-17,2,254
46506,46506,92984,2015-11-21,1,762
46507,46507,92989,2015-12-05,1,810
46508,46508,92992,2015-12-08,3,133
46509,46509,92996,2015-12-01,1,964
46510,46510,92997,2015-12-01,1,671
46511,46511,92998,2015-11-24,2,852
46512,46512,92999,2015-11-30,1,639
46513,46513,93001,2015-12-02,2,464
46514,46514,93006,2015-11-24,2,976
46515,46515,93007,2015-11-21,3,20
46516,46516,93012,2015-11-20,3,862
46517,46517,93008,2015-12-07,1,475
46518,46518,93013,2015-11-21,2,951
46519,46519,93015,2015-11-12,2,901
46520,46520,93016,2015-11-09,2,172
46521,46521,93018,2015-11-16,2,199
46522,46522,93020,2015-11-19,2,494
46523,46523,93021,2015-11-09,3,680
46524,46524,93022,2015-11-18,1,552
46525,46525,93024,2015-11-19,2,833
46526,46526,93025,2015-11-18,1,251
46527,46527,93027,2015-11-17,1,55
46528,46528,93028,2015-12-02,2,558
46529,46529,93032,2015-11-20,2,738
46530,46530,93033,2015-12-08,2,792
46531,46531,93036,2015-11-28,2,539
46532,46532,93037,2015-12-03,2,964
46533,46533,93038,2015-11-19,1,764
46534,46534,93040,2015-11-25,2,135
46535,46535,93041,2015-11-18,3,707
46536,46536,93042,2015-11-16,2,548
46537,46537,93043,2015-12-09,2,151
46538,46538,93044,2015-11-22,1,491
46539,46539,93050,2015-12-01,3,552
46540,46540,93045,2015-11-26,2,79
46541,46541,93051,2015-12-09,1,127
46542,46542,93052,2015-12-07,2,607
46543,46543,93053,2015-11-17,1,526
46544,46544,93056,2015-11-12,3,50
46545,46545,93060,2015-11-19,3,821
46546,46546,93067,2015-11-18,3,971
46547,46547,93069,2015-11-19,1,223
46548,46548,93075,2015-12-08,2,96
46549,46549,93083,2015-11-10,2,962
46550,46550,93061,2015-11-19,1,41
46551,46551,93062,2015-11-22,3,652
46552,46552,93066,2015-12-02,1,446
46553,46553,93072,2015-11-29,3,919
46554,46554,93074,2015-11-09,3,453
46555,46555,93076,2015-12-04,1,177
46556,46556,93078,2015-11-30,3,664
46557,46557,93085,2015-11-25,1,992
46558,46558,93086,2015-11-23,2,20
46559,46559,93087,2015-11-16,1,997
46560,46560,93093,2015-12-06,1,723
46561,46561,93094,2015-11-09,3,175
46562,46562,93095,2015-11-26,1,283
46563,46563,93098,2015-11-27,3,370
46564,46564,93099,2015-11-09,2,570
46565,46565,93101,2015-12-05,1,740
46566,46566,93103,2015-11-13,2,793
46567,46567,93109,2015-11-27,2,10
46568,46568,93113,2015-11-13,1,337
46569,46569,93117,2015-11-11,3,767
46570,46570,93119,2015-11-22,3,815
46571,46571,93100,2015-11-25,3,304
46572,46572,93102,2015-11-18,2,431
46573,46573,93104,2015-11-20,3,859
46574,46574,93110,2015-11-18,1,609
46575,46575,93114,2015-12-07,3,607
46576,46576,93118,2015-12-03,2,147
46577,46577,93124,2015-11-13,1,47
46578,46578,93125,2015-11-10,2,69
46579,46579,93128,2015-12-09,2,336
46580,46580,93133,2015-11-17,3,194
46581,46581,93132,2015-11-19,2,248
46582,46582,93134,2015-11-22,2,145
46583,46583,93137,2015-12-01,2,596
46584,46584,93138,2015-12-09,2,313
46585,46585,93139,2015-11-29,1,170
46586,46586,93140,2015-11-29,3,221
46587,46587,93141,2015-11-29,1,742
46588,46588,93152,2015-11-16,3,898
46589,46589,93157,2015-11-25,1,672
46590,46590,93162,2015-11-10,1,422
46591,46591,93165,2015-12-06,3,737
46592,46592,93144,2015-12-05,2,393
46593,46593,93146,2015-12-05,2,719
46594,46594,93148,2015-11-14,3,486
46595,46595,93149,2015-11-27,1,74
46596,46596,93150,2015-11-14,1,460
46597,46597,93156,2015-11-18,2,410
46598,46598,93163,2015-11-14,1,287
46599,46599,93177,2015-11-23,2,466
46600,46600,93171,2015-11-30,3,777
46601,46601,93155,2015-11-14,2,528
46602,46602,93158,2015-11-29,2,625
46603,46603,93168,2015-11-14,3,6
46604,46604,93170,2015-11-25,1,194
46605,46605,93173,2015-12-02,3,551
46606,46606,93175,2015-11-16,3,932
46607,46607,93176,2015-11-28,3,65
46608,46608,93178,2015-12-02,1,183
46609,46609,93180,2015-11-15,2,640
46610,46610,93182,2015-11-12,2,474
46611,46611,93186,2015-12-06,2,5
46612,46612,93189,2015-11-10,3,629
46613,46613,93190,2015-12-08,2,811
46614,46614,93192,2015-12-09,1,875
46615,46615,93194,2015-12-08,3,977
46616,46616,93195,2015-11-28,2,266
46617,46617,93197,2015-11-28,2,756
46618,46618,93198,2015-11-10,1,991
46619,46619,93199,2015-11-09,1,996
46620,46620,93202,2015-12-01,2,179
46621,46621,93203,2015-12-02,1,253
46622,46622,93206,2015-11-28,1,694
46623,46623,93207,2015-11-14,1,662
46624,46624,93210,2015-11-20,1,420
46625,46625,93211,2015-11-27,3,413
46626,46626,93213,2015-12-08,3,517
46627,46627,93214,2015-12-06,3,362
46628,46628,93215,2015-11-15,1,697
46629,46629,93217,2015-11-11,1,765
46630,46630,93218,2015-11-16,3,670
46631,46631,93231,2015-11-10,3,615
46632,46632,93233,2015-11-14,2,496
46633,46633,93239,2015-12-01,3,556
46634,46634,93219,2015-11-21,1,684
46635,46635,93221,2015-11-12,1,48
46636,46636,93222,2015-11-16,1,155
46637,46637,93223,2015-11-19,2,10
46638,46638,93224,2015-11-29,2,206
46639,46639,93229,2015-11-12,2,769
46640,46640,93230,2015-12-08,3,409
46641,46641,93232,2015-11-25,1,965
46642,46642,93234,2015-12-04,1,636
46643,46643,93236,2015-12-09,1,873
46644,46644,93238,2015-12-07,2,838
46645,46645,93240,2015-11-29,3,144
46646,46646,93243,2015-12-08,1,927
46647,46647,93246,2015-11-24,1,44
46648,46648,93247,2015-11-10,1,875
46649,46649,93251,2015-12-06,2,58
46650,46650,93252,2015-12-03,2,111
46651,46651,93253,2015-12-03,3,41
46652,46652,93254,2015-11-21,2,252
46653,46653,93255,2015-11-09,2,262
46654,46654,93256,2015-11-15,2,101
46655,46655,93258,2015-12-06,1,684
46656,46656,93259,2015-11-24,2,932
46657,46657,93262,2015-11-30,2,385
46658,46658,93263,2015-11-25,2,960
46659,46659,93264,2015-11-13,2,982
46660,46660,93265,2015-11-21,1,590
46661,46661,93267,2015-11-10,2,900
46662,46662,93269,2015-11-26,3,855
46663,46663,93270,2015-11-18,2,507
46664,46664,93271,2015-12-07,2,88
46665,46665,93274,2015-11-23,2,168
46666,46666,93276,2015-11-13,3,736
46667,46667,93278,2015-11-19,2,476
46668,46668,93280,2015-11-26,3,570
46669,46669,93286,2015-11-13,2,188
46670,46670,93287,2015-11-22,3,343
46671,46671,93289,2015-11-25,1,757
46672,46672,93297,2015-12-05,2,566
46673,46673,93299,2015-12-07,1,566
46674,46674,93301,2015-11-17,2,613
46675,46675,93302,2015-12-07,1,923
46676,46676,93303,2015-11-10,1,336
46677,46677,93304,2015-12-09,1,249
46678,46678,93307,2015-11-23,1,282
46679,46679,93308,2015-11-16,1,347
46680,46680,93310,2015-11-13,1,998
46681,46681,93311,2015-12-04,1,73
46682,46682,93313,2015-12-04,1,845
46683,46683,93314,2015-12-06,1,576
46684,46684,93316,2015-11-23,3,855
46685,46685,93317,2015-12-05,2,196
46686,46686,93318,2015-11-22,1,475
46687,46687,93321,2015-12-07,1,999
46688,46688,93333,2015-12-06,2,620
46689,46689,93323,2015-12-04,2,231
46690,46690,93335,2015-11-27,3,102
46691,46691,93324,2015-11-24,1,930
46692,46692,93325,2015-11-23,2,140
46693,46693,93326,2015-11-20,2,377
46694,46694,93328,2015-12-02,1,211
46695,46695,93329,2015-11-25,2,125
46696,46696,93331,2015-11-23,1,373
46697,46697,93332,2015-11-20,1,958
46698,46698,93337,2015-12-06,1,847
46699,46699,93338,2015-11-29,2,527
46700,46700,93339,2015-11-10,2,677
46701,46701,93340,2015-11-15,2,340
46702,46702,93343,2015-11-24,3,87
46703,46703,93345,2015-11-16,1,331
46704,46704,93347,2015-11-20,3,928
46705,46705,93348,2015-11-15,2,803
46706,46706,93351,2015-11-30,1,297
46707,46707,93352,2015-12-03,3,109
46708,46708,93353,2015-12-03,3,608
46709,46709,93354,2015-11-18,2,150
46710,46710,93356,2015-11-19,3,121
46711,46711,93359,2015-12-01,1,268
46712,46712,93360,2015-11-19,3,128
46713,46713,93361,2015-11-24,2,573
46714,46714,93362,2015-11-30,3,843
46715,46715,93363,2015-11-16,2,78
46716,46716,93367,2015-11-25,2,14
46717,46717,93370,2015-11-18,1,418
46718,46718,93373,2015-12-07,2,892
46719,46719,93374,2015-12-09,3,11
46720,46720,93377,2015-11-16,1,995
46721,46721,93378,2015-12-04,2,763
46722,46722,93379,2015-12-03,3,602
46723,46723,93383,2015-11-29,2,886
46724,46724,93387,2015-12-09,1,625
46725,46725,93389,2015-11-18,2,630
46726,46726,93394,2015-11-20,1,822
46727,46727,93395,2015-11-23,2,351
46728,46728,93396,2015-12-05,3,373
46729,46729,93398,2015-12-01,1,217
46730,46730,93400,2015-11-10,1,897
46731,46731,93406,2015-11-20,3,311
46732,46732,93407,2015-11-30,3,937
46733,46733,93409,2015-12-01,2,319
46734,46734,93412,2015-11-28,2,381
46735,46735,93414,2015-11-14,1,658
46736,46736,93415,2015-11-10,1,183
46737,46737,93416,2015-11-27,1,488
46738,46738,93419,2015-12-05,3,235
46739,46739,93421,2015-12-07,2,941
46740,46740,93420,2015-12-08,3,951
46741,46741,93425,2015-12-04,3,3
46742,46742,93439,2015-11-12,2,142
46743,46743,93427,2015-12-04,1,38
46744,46744,93443,2015-11-22,3,736
46745,46745,93428,2015-11-19,2,637
46746,46746,93445,2015-12-03,3,171
46747,46747,93430,2015-12-06,2,965
46748,46748,93449,2015-11-28,2,495
46749,46749,93431,2015-11-29,2,763
46750,46750,93456,2015-11-10,3,763
46751,46751,93432,2015-11-19,3,234
46752,46752,93458,2015-11-16,1,259
46753,46753,93435,2015-11-25,1,612
46754,46754,93462,2015-11-30,2,757
46755,46755,93436,2015-11-27,3,343
46756,46756,93440,2015-11-15,2,604
46757,46757,93444,2015-11-22,1,441
46758,46758,93446,2015-11-13,2,896
46759,46759,93451,2015-11-18,1,757
46760,46760,93457,2015-11-14,1,533
46761,46761,93459,2015-11-26,3,851
46762,46762,93461,2015-11-11,3,635
46763,46763,93467,2015-12-09,2,576
46764,46764,93468,2015-11-26,1,932
46765,46765,93469,2015-11-28,2,506
46766,46766,93470,2015-11-09,1,802
46767,46767,93471,2015-11-17,2,83
46768,46768,93472,2015-11-21,3,684
46769,46769,93473,2015-11-21,1,823
46770,46770,93476,2015-12-07,1,112
46771,46771,93480,2015-11-09,3,806
46772,46772,93483,2015-12-08,1,385
46773,46773,93484,2015-12-08,2,213
46774,46774,93485,2015-11-09,1,910
46775,46775,93486,2015-11-22,1,600
46776,46776,93487,2015-12-05,3,354
46777,46777,93488,2015-11-11,3,74
46778,46778,93490,2015-12-04,3,809
46779,46779,93492,2015-11-26,2,922
46780,46780,93493,2015-11-17,3,263
46781,46781,93497,2015-11-30,1,651
46782,46782,93498,2015-12-08,1,520
46783,46783,93499,2015-12-07,3,592
46784,46784,93505,2015-11-23,2,795
46785,46785,93507,2015-11-15,2,190
46786,46786,93508,2015-11-23,2,499
46787,46787,93513,2015-11-12,2,557
46788,46788,93515,2015-12-07,1,668
46789,46789,93516,2015-11-14,3,518
46790,46790,93517,2015-12-09,3,426
46791,46791,93519,2015-11-13,1,557
46792,46792,93523,2015-11-26,2,832
46793,46793,93524,2015-11-13,3,221
46794,46794,93525,2015-12-07,2,80
46795,46795,93526,2015-11-16,3,760
46796,46796,93553,2015-11-25,1,625
46797,46797,93554,2015-11-20,2,901
46798,46798,93556,2015-12-03,3,829
46799,46799,93557,2015-11-11,1,438
46800,46800,93573,2015-11-30,1,791
46801,46801,93575,2015-11-10,2,658
46802,46802,93583,2015-11-16,2,761
46803,46803,93527,2015-11-25,3,708
46804,46804,93529,2015-11-24,3,595
46805,46805,93531,2015-12-01,1,758
46806,46806,93536,2015-11-25,3,611
46807,46807,93538,2015-11-26,2,251
46808,46808,93539,2015-11-12,1,609
46809,46809,93541,2015-11-09,1,613
46810,46810,93543,2015-12-02,2,315
46811,46811,93545,2015-11-15,3,866
46812,46812,93546,2015-12-08,3,557
